generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
17530000,Valenictus_chulavistensis,Pontolis_magnus,18.8872,0.63959,-0.0287547,0.664358,0
17540000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.403848,-0.0311035,0.149526,0
17540000,Valenictus_chulavistensis,Osodobenus_eodon,21.7249,0.853074,0.0422737,0.998527,0
17550000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.36604,-0.0284941,0.155068,0
17550000,Valenictus_chulavistensis,Pontolis_magnus,17.7514,0.736257,-0.0262806,0.442567,0
17560000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.540546,-0.0489339,0.167678,0
17560000,Valenictus_chulavistensis,Imagotaria_downsi,19.3905,0.492607,-0.0240347,0.56246,0
17570000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.371874,-0.0297625,0.149608,0
17570000,Valenictus_chulavistensis,Pontolis_magnus,19.2718,0.692647,0.0649811,0.572414,0
17580000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.497827,-0.0502638,0.125824,0
17580000,Valenictus_chulavistensis,Pontolis_magnus,17.464,1.01966,0.0178618,1.12512,0
17590000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.24627,-0.0363469,0.333905,0
17590000,Valenictus_chulavistensis,Pontolis_magnus,18.5838,0.753731,-0.0489372,1.01304,0
17590000,Hydrurga_leptonyx,Enaliarctos_mitchelli,2.93748,0.452091,-0.053959,0.153152,0
17600000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.635047,-0.068451,0.162424,0
17600000,Valenictus_chulavistensis,Pontolis_magnus,18.8646,0.452221,0.0471814,0.550704,0
17610000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.623005,-0.0611155,0.147125,0
17610000,Valenictus_chulavistensis,Pontolis_magnus,17.4752,0.777297,-0.0199939,0.707312,0
17620000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.56806,-0.0584599,0.161277,0
17620000,Valenictus_chulavistensis,Pontolis_magnus,19.2198,0.897757,-0.0435175,0.743784,0
17630000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.673644,-0.0582841,0.19522,0
17630000,Pusa_caspica,Cystophora_cristata,15.7922,0.572174,-0.036934,0.00846669,0
17630000,Valenictus_chulavistensis,Pontolis_magnus,19.2492,1.00829,-0.0340059,0.647737,0
17640000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.395723,-0.0298015,0.166474,0
