generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
16450000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.269045,-0.0226488,0.121301,0
16450000,Arctocephalus_australis,Zalophus_californianus,20.9265,0.303293,-0.0495414,0.0102939,0
16450000,Odobenus_rosmarus,Pontolis_magnus,18.402,0.451361,-0.0169215,0.310435,0
16460000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.288579,-0.0286193,0.139635,0
16460000,Pusa_caspica,Cystophora_cristata,18.5347,0.366192,0.00311514,0.0252654,0
16460000,Odobenus_rosmarus,Pontolis_kohnoi,20.135,0.482674,-0.0598462,0.278447,0
16470000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.238063,-0.0200504,0.10133,0
16470000,Odobenus_rosmarus,Pontolis_magnus,18.2688,0.582493,-0.00734819,0.446686,0
16480000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.327695,-0.0409824,0.132949,0
16490000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.559927,-0.0587673,0.100456,0
16500000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.215778,-0.0105048,0.13319,0
16500000,Arctocephalus_australis,Neophoca_palatina,19.8507,0.239976,-0.000182171,0.0386567,0
16510000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.28659,-0.0236793,0.110673,0
16510000,Odobenus_rosmarus,Pseudotaria_muramotoi,12.0086,0.390241,-0.0299096,0.195335,0
16520000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.251068,-0.0194741,0.127721,0
16520000,Odobenus_rosmarus,Pontolis_kohnoi,19.9343,0.857993,-0.0753311,0.550067,0
16530000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.252671,-0.0263033,0.0983212,0
16530000,Pusa_caspica,Cystophora_cristata,15.2408,0.117211,0.00422427,0.0421655,0
16530000,Allodesmus_demerei,Atopotarus_courseni,9.61368,0.518264,-0.0424433,0.276475,0
16530000,Arctocephalus_australis,Zalophus_californianus,20.2843,0.255741,-0.0278717,0.0216125,0
16530000,Odobenus_rosmarus,Pontolis_magnus,17.6712,0.254381,0.0515826,0.375155,0
16540000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.254439,-0.0144863,0.102995,0
16540000,Odobenus_rosmarus,Pontolis_magnus,18.8116,0.370391,0.00291931,0.351226,0
16550000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.433737,-0.0457214,0.118035,0
16550000,Odobenus_rosmarus,Pontolis_kohnoi,19.7955,0.587758,-0.0408265,0.244249,0
16560000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.234271,-0.0165207,0.106722,0
16570000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.281332,-0.0360292,0.154151,0
16570000,Arctocephalus_australis,Zalophus_californianus,20.7866,0.367868,-0.0295351,0.144379,0
16570000,Odobenus_rosmarus,Titanotaria_orangensis,15.1018,0.452061,-0.0378119,0.346118,0
16580000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.309205,-0.0308632,0.099718,0
16580000,Odobenus_rosmarus,Odobenidae_gen_et_spec_indet_LACM_135920,10.0361,0.356008,-0.0141815,0.221237,0
16590000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.288304,-0.0363978,0.126673,0
16590000,Arctocephalus_australis,Zalophus_californianus,20.506,0.219011,-0.0254429,0.018984,0
16590000,Odobenus_rosmarus,Archaeodobenus_akamatsui,13.1348,0.411654,-0.00741795,0.560599,0
16600000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.274741,-0.0312951,0.107457,0
16610000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.251743,-0.0300479,0.131346,0
16610000,Arctocephalus_australis,Zalophus_californianus,20.3266,0.20776,0.0347915,0.068586,0
16610000,Odobenus_rosmarus,Pontolis_magnus,19.2797,0.482821,-0.0677343,0.630944,0
16620000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.373964,-0.0367893,0.0992242,0
16630000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.235714,-0.0161999,0.110432,0
16630000,Odobenus_rosmarus,Pontolis_kohnoi,19.697,0.611126,-0.0174555,0.550004,0
16640000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.427398,-0.0614972,0.206132,0
16640000,Hydrurga_leptonyx,Pliophoca_etrusca_USNM_171221_et_181419_et_181504_et_187580_et_243697_et_250290_et_254327_et_34734,17.125,0.236048,-0.0993699,0.0327819,0
16640000,Pusa_caspica,Cystophora_cristata,17.7593,0.250904,-0.0347969,0.0257438,0
16640000,Arctocephalus_australis,Zalophus_californianus,21.1942,0.303943,-0.048648,0.0837556,0
16640000,Odobenus_rosmarus,Pontolis_magnus,17.9194,0.477143,-0.035559,0.515182,0
16650000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.387852,-0.0591141,0.119011,0
16650000,Pusa_caspica,Kawas_benegasorum,9.89498,0.1509,0.000447353,0.0440791,0
16650000,Arctocephalus_australis,Zalophus_californianus,20.6832,0.268834,-0.00971556,0.00999851,0
16650000,Odobenus_rosmarus,Pontolis_magnus,18.4503,0.905826,0.0177505,0.3434,0
16660000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.269984,-0.0259983,0.110322,0
16660000,Odobenus_rosmarus,Pelagiarctos_sp_SDNHM_131041,13.4529,0.657486,-0.0630492,0.277455,0
16670000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.140846,0.00460192,0.129387,0
16670000,Odobenus_rosmarus,Odobenidae_gen_et_spec_indet_LACM_135920,10.0582,0.28145,0.00862587,0.387721,0
16680000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.289354,-0.024037,0.132119,0
16680000,Pusa_caspica,Cystophora_cristata,15.3962,0.208654,-0.009655,0.0766465,0
16680000,Arctocephalus_australis,Arctocephalus_philippii,22.8945,0.548624,0.0449097,0.118172,0
16680000,Odobenus_rosmarus,Pontolis_magnus,17.8858,0.319638,-0.0210571,0.473496,0
16690000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.276739,-0.0227168,0.0863197,0
16690000,Hydrurga_leptonyx,Mirounga_angustirostris,19.7181,0.358868,-0.088878,0.0121819,0
16690000,Odobenus_rosmarus,Pontolis_magnus,19.2462,0.295583,-0.025053,0.335498,0
16700000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.403416,-0.0520007,0.119193,0
16710000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.351689,-0.0377013,0.118883,0
16720000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.37896,-0.0498179,0.140112,0
16720000,Arctocephalus_australis,Pithanotaria_starri,15.8148,0.221993,-0.0415415,0.0442412,0
16730000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.589868,-0.0626998,0.131289,0
16730000,Hydrurga_leptonyx,Pliophoca_etrusca_USNM_171221_et_181419_et_181504_et_187580_et_243697_et_250290_et_254327_et_34734,16.6721,0.244361,-0.0317301,0.0482578,0
16730000,Odobenus_rosmarus,Pontolis_magnus,18.431,0.464854,-0.0490568,0.377113,0
16740000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.283305,-0.028333,0.105875,0
16740000,Odobenus_rosmarus,Odobenidae_gen_et_spec_indet_LACM_135920,9.52272,0.338563,-0.0161673,0.430716,0
16750000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.254051,-0.0249642,0.117977,0
16750000,Odobenus_rosmarus,Pontolis_magnus,17.1717,0.246322,-0.00667499,0.257752,0
16760000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.220645,-0.0102607,0.109492,0
16760000,Allodesmus_demerei,Desmatophocidae_indet_USNM_335445,6.19608,0.198563,0.00708313,0.301025,0
16760000,Odobenus_rosmarus,Pontolis_kohnoi,20.1113,0.679787,-0.0494191,0.417372,0
16760000,Odobenus_rosmarus,Pontolis_kohnoi,20.0909,0.144765,-0.0135175,0.0164872,0
16770000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.204064,-0.00594886,0.0960014,0
16770000,Odobenus_rosmarus,Imagotaria_downsi,19.4444,0.358622,-0.0150419,0.472675,0
16780000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.232893,-0.021064,0.11458,0
16780000,Odobenus_rosmarus,Osodobenus_eodon,21.3451,0.538246,-0.0358453,0.647964,0
16790000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.358852,-0.0505027,0.149542,0
16790000,Pusa_caspica,Cystophora_cristata,14.6409,0.335597,-0.032694,0.0320895,0
16790000,Arctocephalus_australis,Zalophus_californianus,20.9611,0.30269,-0.0415953,0.00610316,0
16790000,Odobenus_rosmarus,Pontolis_kohnoi,20.6429,0.552933,0.0295748,0.282916,0
16800000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.271923,-0.0291222,0.116351,0
16810000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.25456,-0.0203207,0.120219,0
16810000,Odobenus_rosmarus,Pontolis_magnus,18.5397,0.769594,-0.0537967,0.602212,0
16820000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.361901,-0.0243507,0.117744,0
16830000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.251418,-0.0114232,0.126724,0
16840000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.220063,-0.0159512,0.114186,0
16840000,Allodesmus_demerei,Atopotarus_courseni,8.51522,0.40347,-0.00162075,0.489992,0
16840000,Odobenus_rosmarus,Pseudotaria_muramotoi,12.7194,0.230765,-0.0191919,0.492964,0
16850000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.541496,-0.0717959,0.100231,0
16850000,Pusa_caspica,Cystophora_cristata,19.9463,0.331857,-0.0076948,0.012651,0
16850000,Arctocephalus_australis,Callorhinus_gilmorei,19.2606,0.19507,0.0128968,0.0685549,0
16850000,Odobenus_rosmarus,Pontolis_magnus,17.1739,0.710507,-0.104209,0.273941,0
16860000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.480007,-0.0814537,0.14743,0
