generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5470000,0,1.22191,-100.481,0.643063,0.318
5480000,0,0.811052,-101.011,1.04968,0.326
5490000,0,0.299694,-101.19,1.36445,0.362
5500000,0,0.99667,-100.697,0.765933,0.45
5510000,0,1.5014,-101.042,0.375306,0.338667
5520000,0,1.66969,-102.983,0.0183467,0.38
5530000,0,1.52635,-100.675,0.144724,0.307
5540000,0,1.30151,-101.567,0.38794,0.347111
5550000,0,0.892741,-100.527,0.863148,0.325727
5560000,0,1.56169,-101.884,0.0617861,0.348
5570000,0,1.39457,-101.726,0.496258,0.354
5580000,0,0.650988,-102.464,0.656675,0.353091
5590000,0,-0.174841,-105.715,0.467552,0.323545
5600000,0,1.39896,-100.791,0.273651,0.351667
5610000,0,1.29132,-101.153,0.38012,0.332667
5620000,0,1.82307,-100.453,0.14387,0.3517
5630000,0,0.554582,-101.795,0.347876,0.331875
5640000,0,-0.796977,-104.809,0.536921,0.3425
5650000,0,0.759422,-101.904,0.302885,0.271
5660000,0,1.51913,-101.792,0.106427,0.354
5670000,0,0.995366,-100.021,0.82679,0.355857
5680000,0,1.45775,-100.682,0.413698,0.346
5690000,0,1.90449,-100.083,0.0867054,0.385
5700000,0,-0.0951178,-102.433,1.45901,0.327
5710000,0,1.25971,-101.343,0.486497,0.3254
5720000,0,-0.21901,-105.329,1.14828,0.315
5730000,0,0.980361,-101.074,0.379079,0.341
5740000,0,0.383266,-101.579,1.10345,0.361167
5750000,0,1.57702,-100.421,0.27162,0.361
5760000,0,1.51422,-100.425,0.277716,0.329
5770000,0,-3.77096,-105.5,3.94238,0.292
5780000,0,-0.506494,-101.751,1.9963,0.34125
5790000,0,1.52453,-100.489,0.212271,0.363
5800000,0,1.36733,-101.132,0.332945,0.364
5810000,0,1.12325,-104.141,0.185676,0.3252
5820000,0,0.916122,-102.785,0.662863,0.3453
5830000,0,0.609082,-102.311,0.45975,0.365091
5840000,0,0.47216,-103.885,1.00831,0.293714
5850000,0,1.20988,-101.469,0.0802084,0.412333
5860000,0,1.37945,-101.079,0.215545,0.344
5870000,0,-0.366199,-104.873,0.0966898,0.324643
5880000,1,3.3174,-101.094,0.175733,0.3365
5890000,0,1.20038,-100.688,0.315429,0.34925
5900000,0,0.970469,-102.363,0.0665833,0.348714
5910000,0,0.893402,-100.447,0.944498,0.347
5920000,0,1.29081,-101.398,0.0786648,0.354111
5930000,0,1.75398,-100.416,0.0108101,0.346
5940000,0,0.841407,-102.178,0.339019,0.39
5950000,0,1.8151,-100.6,0.0562435,0.321
5960000,0,0.579914,-101.796,1.16709,0.364
5970000,0,1.08796,-100.735,0.387556,0.337
5980000,0,1.79255,-100.219,0.0600226,0.3592
5990000,0,0.506526,-100.244,1.42019,0.347
6000000,0,1.13533,-100.51,0.551202,0.355
6010000,0,1.44371,-101.562,0.236011,0.283
6020000,0,1.35124,-101.426,0.423052,0.343
6030000,0,1.10614,-101.506,0.429179,0.309
6040000,0,1.4184,-100.581,0.274553,0.34
6050000,0,-0.0537199,-102.797,0.38005,0.31
6060000,0,1.43349,-100.626,0.150313,0.319526
6070000,0,0.827355,-103.11,0.631147,0.253
6080000,0,1.57906,-102.073,0.0300687,0.346
6090000,0,1.45319,-100.258,0.163191,0.361
6100000,0,1.34248,-100.945,0.107288,0.341143
6110000,0,1.37478,-100.892,0.200497,0.333
6120000,0,0.993421,-99.9826,0.231868,0.354
6130000,0,1.74189,-100.202,0.13176,0.332214
6140000,0,1.04025,-101.198,0.131357,0.308
6150000,0,0.373643,-103.08,0.748174,0.336
6160000,0,1.63124,-100.58,0.174397,0.376
6170000,0,1.11649,-101.281,0.637428,0.3463
6180000,0,0.0480743,-100.528,1.34296,0.45
6190000,0,1.19193,-100.37,0.0239873,0.286
6200000,0,0.808031,-102.74,0.0544564,0.2955
6210000,0,1.08515,-100.939,0.892732,0.468
6220000,0,-0.999102,-103.39,2.35656,0.3274
6230000,0,0.440162,-100.3,1.28798,0.357
6240000,0,1.87154,-100.187,0.0181354,0.367
6250000,0,1.22397,-103.279,0.111199,0.34375
6260000,0,1.21474,-101.567,0.110534,0.346
6270000,0,-0.343701,-106.439,0.763784,0.3145
6280000,0,1.00135,-100.805,0.712273,0.3305
6290000,0,1.20116,-102.626,0.0146831,0.352
6300000,0,0.839693,-101.466,0.264327,0.344
6310000,0,0.566058,-102.043,0.320521,0.352333
6320000,1,0.803877,-103.814,1.63873,0.337
6330000,0,0.852987,-101.52,0.0642282,0.309
6340000,0,0.558956,-101.951,0.184038,0.311
6350000,0,1.07279,-101.486,0.454061,0.292
6360000,0,-0.678788,-100.924,0.643971,0.333
6370000,0,1.66,-101.543,0.117424,0.3
6380000,0,0.732987,-101.564,0.239863,0.3472
6390000,0,-1.02723,-99.9754,0.0193135,0.352
6400000,0,1.58813,-101.18,0.277211,0.356667
6410000,0,0.917682,-100.486,0.817804,0.407
6420000,0,-0.472535,-101.604,1.93165,0.3382
6430000,0,1.72666,-101.907,0.175669,0.302
6440000,0,0.683487,-101.905,1.36171,0.335
6450000,0,1.18227,-100.445,0.4949,0.345
6460000,0,1.74282,-101,0.168115,0.336
6470000,0,1.32301,-100.851,0.0160297,0.334
6480000,0,0.211381,-102.203,0.675294,0.31925
6490000,0,-0.0378273,-100.967,0.0876427,0.320545
6500000,0,1.3209,-100.373,0.220954,0.3407
6510000,0,0.928068,-100.88,0.858861,0.323
6520000,0,1.14166,-101.68,0.527236,0.286
6530000,0,1.25046,-100.704,0.00011351,0.31525
6540000,0,1.21994,-100.891,0.1295,0.342
6550000,0,1.10936,-101.388,0.479765,0.348
6560000,0,1.06269,-104.15,0.517895,0.408
6570000,0,1.396,-101.14,0.153363,0.321
6580000,0,0.523688,-101.764,0.386776,0.3654
6590000,0,1.44294,-100.68,0.467705,0.306
6600000,0,1.18252,-100.101,0.0420838,0.346
6610000,0,1.1614,-101.456,0.481213,0.308
6620000,0,0.95564,-101.119,0.422907,0.3842
6630000,0,0.582861,-101.562,0.320226,0.3255
6640000,0,-1.50612,-100.93,1.32429,0.381
6650000,0,1.2183,-101.003,0.474504,0.3418
6660000,0,1.04759,-104.038,0.0814518,0.3425
6670000,0,1.49797,-100.865,0.160843,0.341333
6680000,0,1.11098,-101.403,0.634123,0.3454
6690000,1,0.48884,-102.634,1.9475,0.36
6700000,0,-1.89933,-100.616,1.12188,0.344333
6710000,0,0.733667,-101.724,0.635422,0.338
6720000,1,1.72976,-102.528,1.67816,0.376
6730000,0,1.95722,-100.354,0.0778576,0.295
6740000,0,0.930065,-100.588,0.77356,0.349429
6750000,0,1.54327,-102.346,0.10577,0.415
6760000,0,0.609954,-100.143,0.85513,0.331
6770000,0,-1.30657,-102.451,1.87644,0.275
6780000,0,1.05799,-101.849,0.10492,0.363167
6790000,0,1.14307,-101.604,0.626232,0.340143
6800000,0,1.36603,-100.708,0.121609,0.283
6810000,0,0.746431,-102.003,0.107031,0.395
6820000,0,0.282162,-101.911,0.672453,0.333
6830000,0,-1.64571,-102.382,2.56389,0.269
6840000,0,1.59186,-99.9687,0.140025,0.35
6850000,0,1.74507,-100.22,0.0725343,0.320786
6860000,0,1.53236,-101.592,0.0186146,0.352
6870000,0,1.75455,-100.762,0.200916,0.330667
6880000,0,0.760789,-100.147,0.110257,0.305
6890000,0,0.42549,-107.954,0.331422,0.309
6900000,0,0.383041,-101.015,1.08757,0.34
6910000,0,1.82076,-100.128,0.019007,0.357
6920000,0,1.19551,-100.708,0.19668,0.427
6930000,0,1.63143,-100.684,0.157847,0.3332
6940000,0,1.37628,-100.613,0.503506,0.409
6950000,0,1.22902,-101.105,0.360437,0.329
6960000,0,1.66491,-100.277,0.341991,0.316
6970000,0,0.201824,-103.199,1.06451,0.351
6980000,0,1.65912,-100.452,0.241494,0.363
6990000,0,0.580745,-101.839,0.720336,0.353
7000000,0,1.7592,-100.696,0.0753842,0.321545
7010000,2,4.03061,-100.508,0.511923,0.336
7020000,0,1.33715,-100.832,0.384637,0.348316
7030000,0,0.863839,-100.949,0.0873683,0.432
7040000,0,1.51764,-100.498,0.0501118,0.318222
7050000,0,1.5015,-101.16,0.381758,0.322
7060000,0,1.40099,-102.892,0.129589,0.3136
7070000,0,1.49035,-100.417,0.369772,0.396
7080000,0,1.56378,-103.097,0.098613,0.341
7090000,0,-0.0366642,-101.237,0.883705,0.332
7100000,0,1.18692,-100.872,0.289464,0.328667
7110000,0,0.922733,-100.278,1.04996,0.331
7120000,0,1.57215,-100.68,0.391743,0.35775
7130000,0,0.824125,-101.396,0.70677,0.326
7140000,0,1.26524,-101.81,0.310972,0.356
7150000,0,1.45842,-100.594,0.271018,0.269
7160000,0,0.527067,-101.219,1.42782,0.326
7170000,1,1.96158,-101.48,0.960448,0.422
7180000,0,-0.829757,-100.664,0.554084,0.358667
7190000,0,1.82724,-100.646,0.00250431,0.283
7200000,0,1.45339,-103.89,0.252334,0.364
7210000,0,-0.498026,-100.347,0.772304,0.394
7220000,0,1.44358,-102.284,0.209019,0.375
7230000,0,0.191151,-100.944,1.45479,0.327
7240000,0,1.69859,-100.614,0.0986953,0.34875
7250000,0,1.37825,-103.8,0.266094,0.306
7260000,0,1.10941,-100.23,0.902332,0.355857
7270000,0,0.943523,-102.958,0.469372,0.3345
7280000,0,1.68988,-101.129,0.0866222,0.378
7290000,0,1.10072,-101.488,0.566513,0.347
7300000,0,1.40189,-100.205,0.358158,0.437
7310000,0,1.46414,-101.374,0.0679439,0.371
7320000,0,1.19367,-101.575,0.664473,0.386571
7330000,0,1.49628,-103.863,0.232546,0.310875
7340000,1,2.10661,-101.797,0.741112,0.37
7350000,0,1.7211,-100.845,0.13236,0.348
7360000,0,1.45896,-100.311,0.241076,0.336545
7370000,0,0.677967,-103.095,0.281402,0.318455
7380000,0,0.962462,-100.931,0.0899825,0.368
7390000,0,1.20691,-101.831,0.154157,0.3465
7400000,0,1.69503,-100.041,0.228386,0.36
7410000,1,1.31186,-101.423,1.47794,0.413
7420000,0,1.3012,-101.61,0.367095,0.297
7430000,0,1.14778,-100.64,0.567919,0.32
7440000,0,1.6543,-100.192,0.127915,0.3275
7450000,0,1.30479,-102.839,0.176443,0.332444
7460000,1,-4.73661,-101.319,1.6092,0.298
7470000,0,1.04508,-100.465,0.694524,0.3295
7480000,0,1.7414,-100.255,0.127136,0.3372
7490000,0,0.763255,-101.659,0.453984,0.35
7500000,0,1.37425,-100.632,0.456834,0.328
7510000,0,0.953989,-100.884,0.64218,0.34575
7520000,0,0.634447,-103.224,0.108624,0.346
7530000,0,0.724399,-99.984,1.00698,0.315667
7540000,0,0.00618284,-101.381,1.20018,0.364
7550000,0,1.16923,-100.006,0.760531,0.336
7560000,0,1.21941,-101.826,0.457174,0.331
7570000,0,1.49194,-101.587,0.034607,0.3625
7580000,0,1.20493,-100.707,0.590372,0.344
7590000,0,0.834431,-101.851,0.716245,0.38
7600000,0,0.57214,-103.822,0.0788242,0.3198
7610000,0,1.83017,-100.169,0.00237002,0.31
7620000,0,1.32746,-100.878,0.0406963,0.335
7630000,0,1.24701,-101.397,0.231461,0.359
7640000,0,1.41651,-100.7,0.38572,0.330143
7650000,0,-0.189342,-101.455,2.05055,0.329286
7660000,0,1.78488,-102.622,0.0373772,0.3204
7670000,0,0.071132,-102.431,0.196225,0.309
7680000,0,1.14162,-100.707,0.437658,0.343
7690000,0,-0.630159,-103.255,1.12023,0.34
7700000,0,0.981646,-99.9694,0.7705,0.32625
7710000,0,1.12856,-101.04,0.384237,0.329375
7720000,0,0.472947,-101.163,0.0721697,0.355
7730000,0,1.35511,-100.37,0.412592,0.3405
7740000,0,0.64336,-100.067,0.165889,0.317
7750000,0,1.24645,-101.625,0.131329,0.36
7760000,0,0.999441,-100.934,0.139724,0.3208
7770000,0,0.370587,-101.401,0.666618,0.279
7780000,0,-2.66336,-100.761,4.2732,0.3495
7790000,0,0.364912,-102.292,0.434093,0.316
7800000,0,1.12261,-102.178,0.32433,0.332
7810000,0,-0.330589,-104.799,0.46469,0.29325
7820000,0,0.584907,-101.128,1.26745,0.36
7830000,0,0.653044,-101.457,0.331157,0.31
7840000,0,1.70142,-100.816,0.230608,0.364632
7850000,0,0.908552,-101.43,0.235777,0.326
7860000,0,1.73518,-104.726,0.0677419,0.34825
7870000,0,0.975151,-102.196,0.125807,0.312
7880000,0,1.52046,-100.44,0.0177223,0.321333
7890000,0,0.758208,-100.034,1.04525,0.333
7900000,0,1.43113,-100.923,0.564317,0.343476
7910000,0,1.48871,-101.107,0.263345,0.341
7920000,0,1.8436,-100.427,0.10234,0.335
7930000,0,0.684587,-100.324,1.30374,0.35025
7940000,0,0.905887,-101.101,0.634137,0.284
7950000,0,1.00398,-102.71,0.0506319,0.334
7960000,0,-0.478074,-102.351,1.93897,0.3225
7970000,0,1.15614,-101.652,0.18631,0.331
7980000,0,1.87673,-100.194,0.0613288,0.341
7990000,0,1.59462,-100.685,0.151061,0.323
8000000,0,1.38894,-100.423,0.418288,0.3365
8010000,0,1.54171,-100.786,0.050852,0.349
8020000,0,1.09474,-100.161,0.580113,0.357
8030000,0,-0.409351,-104.412,0.199968,0.3266
8040000,0,1.5084,-100.716,0.460411,0.334667
8050000,0,0.720305,-101.491,0.511481,0.34725
8060000,0,1.36159,-101.703,0.121103,0.279
8070000,0,1.26483,-102.369,0.1817,0.359
8080000,1,2.29666,-101.095,0.707321,0.3324
8090000,0,0.23245,-101.919,0.697717,0.360333
8100000,0,1.48212,-100.444,0.477294,0.364
8110000,0,0.58669,-101.93,0.554446,0.333
8120000,0,1.56445,-101.855,0.0180088,0.274
8130000,0,0.352568,-100.76,1.21051,0.326615
8140000,0,-1.02626,-100.072,2.43821,0.344333
8150000,0,0.0530949,-101.734,0.804004,0.335
8160000,0,1.12767,-101.424,0.0282796,0.301667
8170000,0,1.28873,-101.971,0.218331,0.409
8180000,0,1.63703,-100.189,0.366418,0.308
8190000,0,0.747879,-102.696,0.254029,0.317
8200000,0,0.997817,-102.388,0.0691563,0.31
8210000,1,1.32933,-99.0411,1.30157,0.563
8220000,0,0.891352,-100.896,0.765474,0.349
8230000,0,1.24789,-101.329,0.155361,0.352
8240000,0,1.25363,-100.123,0.623395,0.340333
8250000,0,1.78211,-100.001,0.130576,0.326583
8260000,0,0.55535,-101.347,0.80596,0.333167
8270000,0,0.733736,-102.681,0.487033,0.372
8280000,0,1.53048,-100.355,0.386976,0.37225
8290000,0,1.73366,-100.615,0.113962,0.325
8300000,0,0.995914,-103.006,0.477299,0.304
8310000,0,1.48784,-100.231,0.45716,0.290667
8320000,0,1.00126,-100.568,0.319963,0.344
8330000,0,1.20321,-101.879,0.329135,0.3485
8340000,0,-0.387245,-102.914,1.344,0.324
8350000,0,-0.460137,-101.606,1.76324,0.336
8360000,0,0.662425,-100.239,1.18206,0.326
8370000,0,1.28553,-100.37,0.340605,0.353
8380000,0,1.90517,-101.046,0.0179143,0.422
8390000,0,1.3793,-103.046,0.392918,0.312
8400000,0,0.0270351,-100.531,1.83358,0.34175
8410000,0,1.53646,-100.466,0.21227,0.3452
8420000,0,0.797243,-101.316,0.937494,0.359
8430000,0,1.76849,-100.945,0.00795571,0.33975
8440000,0,0.757332,-102.258,1.01029,0.352
8450000,0,1.95911,-102.398,0.0574988,0.2984
8460000,0,0.63514,-101.446,0.994082,0.323333
8470000,0,0.566026,-100.478,1.19902,0.33775
8480000,0,0.669109,-100.81,1.14631,0.323
8490000,0,0.468986,-103.368,0.170063,0.33
8500000,0,-3.47559,-100.453,2.79803,0.329
8510000,0,-0.352819,-100.802,0.362282,0.3285
8520000,1,1.72839,-101.844,1.12549,0.417
8530000,0,1.42035,-100.763,0.212029,0.322
8540000,0,0.759276,-99.9923,0.126314,0.315167
8550000,0,1.6689,-100.098,0.0947937,0.362
8560000,0,1.45468,-100.446,0.369981,0.363
8570000,0,0.684227,-103.541,0.37215,0.32
8580000,0,1.06311,-100.481,0.786701,0.333
8590000,0,0.0439398,-102.283,1.1878,0.272
8600000,0,1.67711,-100.282,0.147541,0.34
8610000,0,1.3289,-101.071,0.387506,0.346
8620000,0,0.891348,-102.165,0.336531,0.343
8630000,0,1.26606,-101.318,0.264603,0.35
8640000,0,1.4228,-100.517,0.451386,0.337625
8650000,0,1.29575,-100.8,0.30257,0.291
8660000,0,1.60396,-101.289,0.361126,0.319
8670000,0,0.638069,-102.342,0.815421,0.319
8680000,0,0.97623,-102.989,0.525459,0.295
8690000,1,2.80215,-101.481,0.66214,0.361
8700000,0,0.804077,-101.865,0.100753,0.285
8710000,0,0.330917,-100.456,1.04445,0.338
8720000,0,1.59472,-100.57,0.036653,0.341438
8730000,0,0.912514,-100.617,0.764337,0.335
8740000,1,1.83208,-100.533,1.3898,0.368333
8750000,1,0.858687,-100.56,0.713665,0.34
8760000,0,1.62642,-100.164,0.05944,0.344222
8770000,0,0.0211345,-101.393,0.41924,0.402
8780000,0,0.709792,-100.577,1.02,0.3345
8790000,0,0.136469,-100.446,1.65007,0.299
8800000,0,1.44468,-100.731,0.207683,0.341294
8810000,0,0.978282,-100.904,0.588493,0.318625
8820000,0,0.491764,-102.934,0.348311,0.309
8830000,0,1.38464,-100.183,0.433862,0.354
8840000,0,-0.343309,-105.368,0.18253,0.2825
8850000,0,1.71466,-100.548,0.0706564,0.363
8860000,0,1.36164,-100.458,0.338157,0.32825
8870000,0,0.978191,-103.108,0.840244,0.335308
8880000,0,0.99662,-101.013,0.512059,0.293
8890000,0,0.357355,-101.837,1.02365,0.306
8900000,0,0.599906,-100.562,0.921975,0.357
8910000,0,-0.282172,-102.529,0.690806,0.303
8920000,0,1.26438,-100.874,0.338775,0.289
8930000,0,0.17818,-100.694,1.67876,0.351941
8940000,0,1.67161,-100.729,0.00852441,0.333
8950000,0,0.617674,-100.084,0.364357,0.336
8960000,0,0.871778,-100.475,0.912118,0.321
8970000,0,1.16364,-101.279,0.0656126,0.3451
8980000,0,0.64135,-103.872,0.752835,0.38
8990000,0,1.7858,-100.844,0.0343713,0.339
9000000,0,1.20945,-103.252,0.167699,0.332
9010000,0,0.285685,-99.9713,0.590178,0.339
9020000,0,0.723416,-101.348,1.08146,0.363867
9030000,0,0.807292,-102.718,0.0322523,0.338
9040000,0,1.45616,-101.273,0.284729,0.315
9050000,0,1.35974,-101.141,0.124149,0.335
9060000,0,0.835559,-101.655,0.70464,0.342
9070000,0,1.98234,-100.494,0.037355,0.348833
9080000,0,1.48745,-102.658,0.106678,0.337
9090000,0,0.850045,-101.303,0.304517,0.3425
9100000,0,1.68469,-100.66,0.148429,0.32
9110000,1,2.4957,-101.72,0.48685,0.321333
9120000,0,1.66684,-101.361,0.212557,0.377
9130000,0,1.5943,-100.515,0.268669,0.335
9140000,0,0.893561,-101.761,0.292996,0.3
9150000,0,0.198238,-102.837,0.332027,0.354
9160000,0,-0.318035,-103.704,0.863504,0.34
9170000,0,1.51387,-100.236,0.420381,0.339
9180000,1,2.00045,-101.452,0.793008,0.29325
9190000,0,1.29137,-100.766,0.447411,0.356333
9200000,0,-1.05475,-102.528,0.606468,0.3585
9210000,0,1.61348,-101.316,0.15355,0.2945
9220000,0,1.26602,-100.841,0.619404,0.3405
9230000,0,1.45128,-101.68,0.244995,0.3353
9240000,0,1.37475,-100.796,0.0736005,0.338
9250000,0,1.6096,-101.125,0.110176,0.34
9260000,0,1.36173,-101.029,0.0412202,0.326
9270000,0,1.23355,-102.358,0.592345,0.293
9280000,0,0.495763,-104.51,0.148262,0.319
9290000,0,1.83714,-103.659,0.130968,0.338
9300000,0,0.788106,-101.17,0.559839,0.412
9310000,0,1.1696,-101.183,0.293352,0.285
9320000,0,1.33264,-101.694,0.0063339,0.338231
9330000,0,1.13276,-100.765,0.47482,0.329542
9340000,1,2.55122,-103.05,0.57331,0.366
9350000,0,0.606862,-102.128,0.654158,0.349
9360000,0,1.40219,-101.157,0.0278497,0.31
9370000,0,0.578564,-101.256,1.12165,0.347
9380000,0,1.16736,-102.883,0.44417,0.329833
9390000,0,1.21367,-100.734,0.498705,0.3286
9400000,1,2.62861,-103.014,0.0829763,0.350556
9410000,0,0.869964,-100.828,0.642807,0.3635
9420000,0,1.01523,-101.142,0.32392,0.339714
9430000,0,1.45908,-100.389,0.342791,0.3055
9440000,1,0.588482,-100.658,0.520368,0.347
9450000,0,1.61029,-103.051,0.222745,0.336
9460000,0,0.622974,-101.886,0.178535,0.32775
9470000,0,0.861621,-100.224,0.083575,0.333
9480000,1,-2.41969,-103.016,2.4561,0.322
9490000,0,0.927149,-101.98,0.50666,0.3255
9500000,0,0.669494,-104.607,0.0913567,0.31
9510000,0,1.14113,-101.17,0.518706,0.31
9520000,0,0.596877,-100.992,1.18089,0.324
9530000,0,0.614909,-100.841,1.04304,0.351
9540000,0,0.997378,-101.876,0.550188,0.366154
9550000,0,0.977849,-101.855,0.180811,0.324
9560000,0,1.81581,-100.439,0.0479972,0.341571
9570000,0,1.46919,-100.181,0.354892,0.337375
9580000,0,0.854267,-101.484,0.668234,0.333684
9590000,0,1.76383,-100.964,0.0804989,0.3265
9600000,0,0.873201,-101.207,1.04492,0.35875
9610000,0,1.54615,-101.128,0.0615662,0.261
9620000,0,1.28355,-101.37,0.160005,0.362
9630000,0,1.4788,-101.83,0.0194864,0.328
9640000,0,1.33325,-100.272,0.520754,0.339667
9650000,0,0.991654,-101.087,0.415841,0.308
9660000,0,0.999163,-101.346,0.125817,0.3305
9670000,0,1.4237,-100.373,0.597751,0.348857
9680000,0,1.22349,-100.573,0.372561,0.339167
9690000,0,-0.375826,-101.064,1.69659,0.340273
9700000,2,2.80533,-102.37,0.986279,0.438
9710000,0,1.08134,-101.768,0.13746,0.329
9720000,0,-0.809437,-100.635,0.599113,0.327
9730000,0,1.10904,-103.756,0.552517,0.302
9740000,0,0.896146,-100.199,0.794583,0.352
9750000,0,0.708944,-101.833,0.272221,0.344
9760000,0,0.728183,-101.37,0.327916,0.304333
9770000,0,1.38627,-100.655,0.375268,0.359333
9780000,0,0.953024,-100.552,0.759071,0.355
9790000,0,0.632114,-102.12,0.0697486,0.3
9800000,0,-0.499774,-100.024,1.43071,0.3405
9810000,0,1.18979,-100.294,0.711718,0.301
9820000,0,0.954916,-102.818,0.731772,0.367333
9830000,0,0.643871,-100.121,1.20507,0.298
9840000,2,1.96376,-102.581,1.42525,0.331
9850000,0,0.156707,-101.687,1.08594,0.319
9860000,0,-0.504037,-101.403,0.636374,0.3382
9870000,0,0.64887,-100.792,0.761231,0.305
9880000,0,1.37705,-100.979,0.282749,0.349
9890000,0,1.11928,-101.668,0.11896,0.304
9900000,0,1.28095,-101.294,0.421898,0.343
9910000,0,0.229387,-101.017,0.89415,0.3625
9920000,0,1.46028,-100.982,0.210415,0.295
9930000,0,0.901348,-100.698,0.581558,0.3435
9940000,0,-0.179664,-100.853,0.756746,0.33
9950000,0,1.68977,-100.737,0.359304,0.3615
9960000,0,-0.48169,-100.097,0.437048,0.366
9970000,0,0.631296,-102.21,1.16326,0.334
9980000,0,0.351857,-100.44,1.344,0.301714
9990000,0,0.852193,-100.272,0.904147,0.353
10000000,0,0.50235,-100.885,1.40053,0.32225
10010000,0,1.04741,-100.276,0.178686,0.342
10020000,0,1.15345,-100.15,0.800119,0.349
10030000,0,1.40659,-100.477,0.0478023,0.342
10040000,0,1.30535,-103.061,0.30479,0.32
10050000,0,1.23613,-101.036,0.0144058,0.351378
10060000,0,0.369742,-100.89,0.214834,0.359
10070000,0,1.38281,-100.314,0.473586,0.319
10080000,0,1.50155,-100.435,0.0344411,0.335625
10090000,0,1.05877,-101.292,0.712744,0.3675
10100000,0,0.631881,-102.72,0.134898,0.407
10110000,0,1.77153,-103.552,0.0420298,0.344
10120000,0,1.14208,-101.017,0.521524,0.263
10130000,0,0.997819,-101.241,0.592312,0.355
10140000,0,1.64713,-100.686,0.070889,0.368667
10150000,0,0.430567,-101.904,1.37406,0.334667
10160000,0,1.11948,-100.549,0.345564,0.35175
10170000,0,0.602183,-101.889,0.846133,0.33
10180000,0,-1.95364,-100.763,3.76949,0.323
10190000,0,1.97702,-100.857,0.0399917,0.347364
10200000,0,0.865912,-100.762,0.862635,0.338333
10210000,0,1.11742,-100.556,0.477868,0.33925
10220000,0,-0.219844,-102.188,0.90204,0.298
10230000,0,1.63629,-100.433,0.0455501,0.343
10240000,0,-0.181214,-100.007,0.0568941,0.333
10250000,0,1.06657,-100.255,0.888298,0.384
10260000,0,0.710523,-102.112,0.0386753,0.287
10270000,0,0.736606,-102.514,0.223479,0.404
10280000,0,1.42947,-100.635,0.297573,0.35
10290000,0,1.62822,-100.703,0.114531,0.333059
10300000,0,1.01035,-102.125,0.46103,0.373
10310000,0,0.835581,-101.221,0.63945,0.357
10320000,1,2.96966,-99.4606,0.175262,0.347
10330000,1,0.0325158,-102.514,0.550296,0.343
10340000,0,0.59645,-101.132,0.00643394,0.365
10350000,0,1.41582,-100.742,0.381012,0.34
10360000,0,1.753,-100.434,0.242883,0.345
10370000,0,1.33817,-100.421,0.432326,0.319333
10380000,0,1.25702,-102.827,0.609265,0.384
10390000,0,0.842877,-100.546,0.879356,0.312
10400000,0,1.3671,-101.007,0.274882,0.3455
10410000,0,1.14471,-100.738,0.464525,0.331
10420000,0,-0.559234,-102.305,1.60242,0.439
10430000,0,0.499662,-100.005,1.14492,0.414
10440000,0,0.46333,-101.194,0.758288,0.386
10450000,0,0.746119,-101.138,0.703553,0.332773
10460000,0,1.28902,-100.738,0.0999935,0.252
10470000,0,0.737818,-101.99,0.306375,0.32325
10480000,0,1.63516,-100.547,0.0174784,0.344
10490000,0,0.962256,-100.454,0.801556,0.344
10500000,0,0.657384,-100.285,0.94061,0.34
10510000,0,1.01067,-100.959,0.46087,0.319
10520000,0,0.783484,-100.697,0.97553,0.3375
10530000,0,0.931886,-101.708,0.788246,0.335
10540000,0,-0.157993,-100.566,1.90336,0.320571
10550000,0,1.58709,-101.024,0.0539386,0.363
10560000,0,-0.634731,-100.281,0.180716,0.344
10570000,0,1.3143,-100.476,0.137933,0.331
10580000,0,1.72974,-104.043,0.0360877,0.35825
10590000,0,1.20242,-103.562,0.0859329,0.401667
10600000,0,1.91275,-100.102,0.00762791,0.316
10610000,0,1.27175,-100.745,0.418626,0.366
10620000,0,0.160718,-102.236,0.689237,0.304
10630000,0,0.672459,-100.505,1.27972,0.361
10640000,0,1.51433,-101.19,0.160914,0.361
10650000,0,1.27163,-100.152,0.162455,0.312
10660000,0,0.78241,-100.205,1.03177,0.404
10670000,0,-1.83323,-100.96,0.543978,0.348
10680000,0,1.33359,-100.345,0.439708,0.326
10690000,0,0.00201766,-101.193,1.65771,0.313
10700000,0,1.24459,-103.64,0.234242,0.362
10710000,0,0.642399,-103.927,0.310486,0.336667
10720000,0,0.0212504,-102.105,0.56121,0.343
10730000,0,1.33549,-102.111,0.231759,0.3222
10740000,0,0.963536,-101.248,0.704537,0.338
10750000,0,1.42464,-101.692,0.0505144,0.306
10760000,0,0.509963,-100.323,0.0133939,0.2834
10770000,0,0.428153,-100.703,0.520017,0.318545
10780000,0,1.69824,-100.614,0.0363015,0.378
10790000,0,0.460429,-101.038,1.11237,0.326
10800000,0,1.40895,-101.076,0.032477,0.349667
10810000,0,0.711442,-102.105,1.17647,0.372
10820000,0,1.14014,-100.951,0.413813,0.383
10830000,0,1.12099,-100.531,0.512763,0.331
10840000,0,0.684746,-102.461,0.760708,0.36
10850000,0,0.636152,-100.094,1.12987,0.359
10860000,0,1.27796,-100.895,0.500579,0.34
10870000,0,-1.96834,-103.437,3.34792,0.318
10880000,1,1.50424,-100.842,1.34863,0.354
10890000,0,0.910833,-100.531,1.05041,0.382
10900000,0,1.78801,-100.949,0.106146,0.342167
10910000,0,1.40982,-100.333,0.394504,0.258
